timestamp,open,high,low,close,volume
2026-01-11 18:45:00,547.0,550.0,547.0,549.0,128287.31289069
2026-01-11 19:00:00,549.0,550.0,547.0,549.0,96386.66631308
2026-01-11 19:15:00,549.0,552.0,547.0,551.0,230638.43373696
2026-01-11 19:30:00,551.0,554.0,549.0,551.0,393693.09355331
2026-01-11 19:45:00,551.0,551.0,548.0,549.0,187730.38465732
2026-01-11 20:00:00,549.0,550.0,547.0,547.0,91990.73607591
2026-01-11 20:15:00,547.0,548.0,546.0,546.0,237640.90440128
2026-01-11 20:30:00,547.0,548.0,546.0,548.0,191218.93417242
2026-01-11 20:45:00,548.0,549.0,547.0,547.0,141467.31540002
2026-01-11 21:00:00,547.0,549.0,545.0,545.0,287367.42254238
2026-01-11 21:15:00,545.0,547.0,545.0,546.0,286279.59606847
2026-01-11 21:30:00,547.0,547.0,545.0,545.0,226824.08710806
2026-01-11 21:45:00,545.0,546.0,544.0,545.0,177921.06125473
2026-01-11 22:00:00,545.0,546.0,544.0,545.0,190448.76750484
2026-01-11 22:15:00,545.0,545.0,542.0,543.0,560321.57431807
2026-01-11 22:30:00,543.0,544.0,541.0,543.0,329911.66771495
2026-01-11 22:45:00,542.0,543.0,541.0,543.0,499169.38005114
2026-01-11 23:00:00,543.0,543.0,541.0,542.0,157254.98150549
2026-01-11 23:15:00,542.0,544.0,541.0,544.0,78109.00570984
2026-01-11 23:30:00,544.0,544.0,540.0,541.0,346899.33365704
2026-01-11 23:45:00,541.0,542.0,540.0,541.0,129087.54035838
2026-01-12 00:00:00,542.0,545.0,541.0,543.0,144066.54845177
2026-01-12 00:15:00,544.0,546.0,543.0,544.0,228269.86661162
2026-01-12 00:30:00,544.0,544.0,540.0,540.0,283378.78275678
2026-01-12 00:45:00,541.0,541.0,538.0,541.0,521655.34793175
2026-01-12 01:00:00,542.0,542.0,540.0,540.0,118126.902897
2026-01-12 01:15:00,540.0,540.0,538.0,538.0,274023.02300974
2026-01-12 01:30:00,538.0,539.0,535.0,536.0,394883.85102733
2026-01-12 01:45:00,536.0,536.0,528.0,531.0,870883.76540883
2026-01-12 02:00:00,531.0,531.0,529.0,529.0,329805.42223422
2026-01-12 02:15:00,529.0,531.0,528.0,529.0,205285.44820999
2026-01-12 02:30:00,529.0,530.0,528.0,529.0,78381.14074832
2026-01-12 02:45:00,529.0,532.0,528.0,530.0,151243.51145727
2026-01-12 03:00:00,530.0,532.0,529.0,530.0,108237.38342724
2026-01-12 03:15:00,530.0,532.0,530.0,530.0,128838.79944433
2026-01-12 03:30:00,532.0,532.0,529.0,529.0,76013.8482554
2026-01-12 03:45:00,530.0,532.0,529.0,529.0,66460.89387756
2026-01-12 04:00:00,530.0,531.0,529.0,531.0,76929.75685678
2026-01-12 04:15:00,531.0,531.0,529.0,531.0,151134.26551267
2026-01-12 04:30:00,530.0,531.0,529.0,530.0,53991.93575797
2026-01-12 04:45:00,530.0,531.0,529.0,530.0,44326.84359028
2026-01-12 05:00:00,530.0,530.0,519.0,523.0,1008638.75920688
2026-01-12 05:15:00,523.0,523.0,521.0,521.0,241116.46292147
2026-01-12 05:30:00,521.0,523.0,520.0,521.0,268766.17645079
2026-01-12 05:45:00,521.0,524.0,520.0,524.0,180444.33697726
2026-01-12 06:00:00,524.0,524.0,519.0,522.0,264382.57705011
2026-01-12 06:15:00,522.0,525.0,521.0,525.0,138982.02530201
2026-01-12 06:30:00,525.0,526.0,523.0,524.0,124171.1044276
2026-01-12 06:45:00,523.0,526.0,523.0,525.0,69415.71053739
2026-01-12 07:00:00,524.0,525.0,521.0,524.0,397449.62013236
2026-01-12 07:15:00,524.0,526.0,524.0,524.0,183983.061118
2026-01-12 07:30:00,524.0,525.0,522.0,523.0,289468.23901643
2026-01-12 07:45:00,523.0,524.0,522.0,523.0,335322.73461925
2026-01-12 08:00:00,522.0,525.0,521.0,524.0,573023.65616164
2026-01-12 08:15:00,525.0,527.0,525.0,525.0,368222.18326812
2026-01-12 08:30:00,525.0,526.0,524.0,525.0,204864.8836378
2026-01-12 08:45:00,525.0,530.0,525.0,529.0,384510.49844787
2026-01-12 09:00:00,528.0,528.0,518.0,518.0,1424288.69517336
2026-01-12 09:15:00,518.0,520.0,506.0,508.0,1831165.07202585
2026-01-12 09:30:00,508.0,509.0,496.0,498.0,2910154.74470943
2026-01-12 09:45:00,498.0,499.0,489.0,493.0,3318654.17943655
2026-01-12 10:00:00,493.0,501.0,492.0,500.0,1162722.30706983
2026-01-12 10:15:00,500.0,501.0,493.0,499.0,883499.85929247
2026-01-12 10:30:00,499.0,500.0,492.0,496.0,1031310.7887786
2026-01-12 10:45:00,496.0,498.0,496.0,497.0,382944.58957466
2026-01-12 11:00:00,497.0,505.0,497.0,505.0,532708.8327349
2026-01-12 11:15:00,504.0,505.0,498.0,501.0,410125.40722917
2026-01-12 11:30:00,501.0,503.0,499.0,503.0,226460.45087157
2026-01-12 11:45:00,502.0,505.0,502.0,504.0,328885.55048798
2026-01-12 12:00:00,503.0,503.0,500.0,503.0,337230.86313077
2026-01-12 12:15:00,503.0,503.0,497.0,498.0,1044681.0703077
2026-01-12 12:30:00,498.0,498.0,492.0,496.0,866012.16402359
2026-01-12 12:45:00,495.0,496.0,492.0,492.0,558387.75450817
2026-01-12 13:00:00,492.0,497.0,489.0,496.0,1104424.99105266
2026-01-12 13:15:00,496.0,500.0,496.0,497.0,500114.96405681
2026-01-12 13:30:00,497.0,499.0,495.0,495.0,631854.37005759
2026-01-12 13:45:00,494.0,498.0,494.0,498.0,231337.83379554
2026-01-12 14:00:00,498.0,501.0,497.0,499.0,295662.46455127
2026-01-12 14:15:00,500.0,503.0,499.0,501.0,352002.97011483
2026-01-12 14:30:00,501.0,502.0,498.0,498.0,282640.59063347
2026-01-12 14:45:00,498.0,500.0,497.0,498.0,214369.17380843
2026-01-12 15:00:00,499.0,499.0,497.0,498.0,167997.66434276
2026-01-12 15:15:00,498.0,500.0,497.0,498.0,181053.16536764
2026-01-12 15:30:00,498.0,498.0,494.0,496.0,416685.94604844
2026-01-12 15:45:00,495.0,496.0,492.0,496.0,588649.13828813
2026-01-12 16:00:00,496.0,498.0,495.0,496.0,350634.08144298
2026-01-12 16:15:00,495.0,500.0,494.0,498.0,284895.75201611
2026-01-12 16:30:00,498.0,498.0,494.0,495.0,303751.48091445
2026-01-12 16:45:00,496.0,499.0,495.0,498.0,437881.59063061
2026-01-12 17:00:00,498.0,498.0,495.0,497.0,423695.92309307
2026-01-12 17:15:00,497.0,499.0,496.0,497.0,292112.59564898
2026-01-12 17:30:00,497.0,497.0,491.0,492.0,852967.44846334
2026-01-12 17:45:00,492.0,494.0,488.0,493.0,1009333.99730224
2026-01-12 18:00:00,493.0,496.0,491.0,496.0,391703.36658544
2026-01-12 18:15:00,496.0,500.0,496.0,498.0,353924.47763987
2026-01-12 18:30:00,499.0,499.0,495.0,498.0,336920.14633709
2026-01-12 18:45:00,498.0,504.0,497.0,503.0,460694.82129498
2026-01-12 19:00:00,503.0,504.0,499.0,500.0,463449.52162465
2026-01-12 19:15:00,500.0,501.0,498.0,499.0,172967.22603814
2026-01-12 19:30:00,499.0,499.0,493.0,494.0,341187.96884109
2026-01-12 19:45:00,494.0,495.0,491.0,494.0,362949.7698179
2026-01-12 20:00:00,494.0,495.0,493.0,495.0,122680.65724857
2026-01-12 20:15:00,496.0,496.0,494.0,495.0,90083.34933279
2026-01-12 20:30:00,495.0,499.0,495.0,498.0,219267.850725
2026-01-12 20:45:00,498.0,499.0,497.0,497.0,132456.50351094
2026-01-12 21:00:00,497.0,497.0,495.0,495.0,160214.37028635
2026-01-12 21:15:00,495.0,497.0,495.0,495.0,99315.30958147
2026-01-12 21:30:00,496.0,496.0,494.0,494.0,222557.38720688
2026-01-12 21:45:00,495.0,496.0,494.0,496.0,99569.45846591
2026-01-12 22:00:00,495.0,496.0,491.0,492.0,486118.56435922
2026-01-12 22:15:00,492.0,496.0,492.0,495.0,269626.93522021
2026-01-12 22:30:00,495.0,495.0,493.0,493.0,201323.34448678
2026-01-12 22:45:00,493.0,494.0,491.0,491.0,423311.55891246
2026-01-12 23:00:00,491.0,494.0,490.0,493.0,306656.21059198
2026-01-12 23:15:00,493.0,494.0,489.0,494.0,408294.09488999
2026-01-12 23:30:00,494.0,497.0,494.0,495.0,313595.08820097
2026-01-12 23:45:00,494.0,496.0,494.0,495.0,182573.41014118
2026-01-13 00:00:00,495.0,498.0,491.0,492.0,349372.34563672
2026-01-13 00:15:00,492.0,493.0,490.0,492.0,406340.58104924
2026-01-13 00:30:00,492.0,495.0,492.0,495.0,235192.49124697
2026-01-13 00:45:00,493.0,496.0,493.0,495.0,189686.64361119
2026-01-13 01:00:00,495.0,495.0,492.0,493.0,208809.61642502
2026-01-13 01:15:00,493.0,496.0,492.0,496.0,137150.66898578
2026-01-13 01:30:00,496.0,497.0,494.0,496.0,135817.19771297
2026-01-13 01:45:00,496.0,496.0,492.0,494.0,120366.76979008
2026-01-13 02:00:00,494.0,496.0,494.0,495.0,55316.82919781
2026-01-13 02:15:00,495.0,497.0,493.0,494.0,74892.19528344
2026-01-13 02:30:00,494.0,494.0,488.0,490.0,482796.277461
2026-01-13 02:45:00,490.0,492.0,488.0,489.0,206533.63867032
2026-01-13 03:00:00,489.0,491.0,489.0,491.0,169093.34134437
2026-01-13 03:15:00,491.0,492.0,489.0,490.0,87303.51063997
2026-01-13 03:30:00,490.0,490.0,487.0,489.0,277333.44173886
2026-01-13 03:45:00,490.0,491.0,489.0,489.0,28663.29941733
2026-01-13 04:00:00,491.0,495.0,490.0,495.0,312569.4845624
2026-01-13 04:15:00,493.0,495.0,493.0,494.0,51016.354591
