timestamp,open,high,low,close,volume
2026-01-12 23:15:00,215.0,215.0,215.0,215.0,11972.029292
2026-01-12 23:21:00,215.0,215.0,215.0,215.0,30.0
2026-01-12 23:24:00,214.0,214.0,213.0,213.0,24333.298664
2026-01-12 23:30:00,214.0,214.0,214.0,214.0,6323.39712496
2026-01-12 23:39:00,215.0,215.0,215.0,215.0,551.70247935
2026-01-12 23:57:00,216.0,216.0,216.0,216.0,962.49560404
2026-01-13 00:15:00,217.0,217.0,217.0,217.0,753.02180173
2026-01-13 00:18:00,218.0,218.0,218.0,218.0,21959.540861
2026-01-13 00:21:00,218.0,218.0,218.0,218.0,552.92154893
2026-01-13 00:24:00,219.0,219.0,219.0,219.0,691.62694062
2026-01-13 00:30:00,219.0,219.0,219.0,219.0,23.18832741
2026-01-13 00:33:00,219.0,219.0,219.0,219.0,12458.29
2026-01-13 00:36:00,219.0,219.0,219.0,219.0,12313.71524732
2026-01-13 00:42:00,219.0,220.0,219.0,220.0,9778.60544149
2026-01-13 00:45:00,220.0,220.0,220.0,220.0,969.03366498
2026-01-13 00:57:00,220.0,220.0,219.0,219.0,10790.89203453
2026-01-13 01:03:00,220.0,220.0,220.0,220.0,1364.0
2026-01-13 01:15:00,220.0,220.0,220.0,220.0,4885.72727272
2026-01-13 01:18:00,220.0,220.0,220.0,220.0,1240.1117623
2026-01-13 01:21:00,220.0,220.0,220.0,220.0,1591.0
2026-01-13 01:24:00,220.0,221.0,219.0,219.0,31558.49727866
2026-01-13 01:27:00,220.0,221.0,220.0,221.0,48190.53923626
2026-01-13 01:30:00,221.0,221.0,221.0,221.0,0.90018945
2026-01-13 01:33:00,221.0,221.0,221.0,221.0,3035.11642337
2026-01-13 02:27:00,220.0,220.0,220.0,220.0,90.49773755
2026-01-13 02:33:00,218.0,218.0,218.0,218.0,45.87155963
2026-01-13 02:39:00,218.0,218.0,218.0,218.0,45.87155964
2026-01-13 03:27:00,218.0,218.0,218.0,218.0,2229.91071429
2026-01-13 03:42:00,216.0,216.0,216.0,216.0,2946.11143182
2026-01-13 04:03:00,217.0,217.0,217.0,217.0,27.8852
2026-01-13 04:30:00,217.0,217.0,217.0,217.0,3278.22988069
2026-01-13 05:12:00,218.0,218.0,218.0,218.0,22.95871559
2026-01-13 05:33:00,216.0,216.0,216.0,216.0,96.73218483
2026-01-13 05:42:00,216.0,216.0,216.0,216.0,2798.43437485
2026-01-13 05:51:00,215.0,215.0,215.0,215.0,812.09018882
2026-01-13 06:00:00,216.0,216.0,216.0,216.0,46.29629629
2026-01-13 06:03:00,215.0,215.0,215.0,215.0,5990.5706
2026-01-13 06:06:00,215.0,215.0,215.0,215.0,1164.69872886
2026-01-13 06:24:00,215.0,215.0,215.0,215.0,2757.19587015
2026-01-13 06:33:00,215.0,215.0,215.0,215.0,45.87155963
2026-01-13 06:36:00,215.0,215.0,215.0,215.0,519.27027162
2026-01-13 06:48:00,215.0,215.0,215.0,215.0,960.11228813
2026-01-13 06:54:00,215.0,215.0,215.0,215.0,3219.98739652
2026-01-13 07:39:00,215.0,216.0,215.0,216.0,11743.06202486
2026-01-13 07:42:00,216.0,216.0,216.0,216.0,0.00248447
2026-01-13 07:54:00,217.0,217.0,216.0,216.0,8964.62410673
